Name,id_aluno,Status,Curso
Florentino,1560239,Concluído,PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION
Brylen,1559385,Cursando,SPECIAL NEEDS EDUCATION
Rickey,1555129,Interrompido,COMPOSITION AND RHETORIC
Lynzie,1552126,Concluído,MANAGEMENT INFORMATION SYSTEMS AND STATISTICS
Akuol,1550771,Concluído,APPLIED MATHEMATICS
Korie,1562290,Cursando,PHARMACOLOGY
Akyla,1545003,Cursando,MISCELLANEOUS PSYCHOLOGY
Ghianna,1551469,Concluído,NUTRITION SCIENCES
Paw,1543367,Concluído,GENERAL MEDICAL AND HEALTH SERVICES
Aarin,1555343,Cursando,MISCELLANEOUS ENGINEERING
Takeo,1559301,Cursando,TEACHER EDUCATION: MULTIPLE LEVELS
Margaux,1536680,Cursando,THEOLOGY AND RELIGIOUS VOCATIONS
Cerise,1543553,Cursando,TRANSPORTATION SCIENCES AND TECHNOLOGIES
Elleanor,1538596,Concluído,ACCOUNTING
Ellanora,1540462,Cursando,NATURAL RESOURCES MANAGEMENT
Lesean,1564539,Cursando,FILM VIDEO AND PHOTOGRAPHIC ARTS
Vincente,1557002,Concluído,ENGLISH LANGUAGE AND LITERATURE
Carter,1535988,Cursando,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES"
Kamala,1540614,Cursando,GEOLOGICAL AND GEOPHYSICAL ENGINEERING
Delailah,1544545,Cursando,PHYSICS
Destany,1546778,Cursando,NUTRITION SCIENCES
Avyn,1558792,Concluído,MANAGEMENT INFORMATION SYSTEMS AND STATISTICS
Griselda,1539509,Cursando,MUSIC
Elka,1541918,Interrompido,INFORMATION SCIENCES
Reigan,1543386,Cursando,MISCELLANEOUS SOCIAL SCIENCES
Griffin,1553264,Cursando,ELECTRICAL ENGINEERING
Cross,1555009,Interrompido,BUSINESS ECONOMICS
Ariauna,1547749,Concluído,MULTI-DISCIPLINARY OR GENERAL SCIENCE
Erlinda,1546829,Interrompido,ENVIRONMENTAL SCIENCE
Yohaan,1560545,Interrompido,COMMUNICATION TECHNOLOGIES
Asani,1540864,Concluído,INDUSTRIAL AND ORGANIZATIONAL PSYCHOLOGY
Cace,1561253,Concluído,MISCELLANEOUS FINE ARTS
Samiel,1561694,Concluído,COMMUNITY AND PUBLIC HEALTH
Jonathan,1551739,Concluído,GENERAL AGRICULTURE
Jayziah,1565909,Interrompido,ECONOMICS
Jaia,1540479,Concluído,MATHEMATICS AND COMPUTER SCIENCE
Dair,1564038,Cursando,ENVIRONMENTAL SCIENCE
Clementine,1536037,Interrompido,COMPUTER ENGINEERING
Aislinn,1536503,Interrompido,NUCLEAR ENGINEERING
Wallace,1553929,Interrompido,PLANT SCIENCE AND AGRONOMY
Meyer,1554713,Cursando,COGNITIVE SCIENCE AND BIOPSYCHOLOGY
Cassius,1551123,Interrompido,MEDICAL TECHNOLOGIES TECHNICIANS
Hartford,1559456,Interrompido,CIVIL ENGINEERING
Dania,1536765,Interrompido,COMMUNITY AND PUBLIC HEALTH
Ruthanna,1546403,Concluído,TREATMENT THERAPY PROFESSIONS
Xiana,1543446,Interrompido,COMMUNICATION TECHNOLOGIES
Eylani,1549445,Interrompido,INDUSTRIAL AND ORGANIZATIONAL PSYCHOLOGY
Zari,1566986,Interrompido,MICROBIOLOGY
Yaseen,1554322,Cursando,GENERAL EDUCATION
Abdirizak,1563779,Interrompido,LIBERAL ARTS
Beckley,1542449,Cursando,NUTRITION SCIENCES
Yaxeni,1542121,Concluído,HUMANITIES
Mariana,1535738,Cursando,ADVERTISING AND PUBLIC RELATIONS
Matteus,1562352,Interrompido,ENVIRONMENTAL ENGINEERING
Lyndon,1554641,Interrompido,COMMUNITY AND PUBLIC HEALTH
Cebastian,1563997,Concluído,SCHOOL STUDENT COUNSELING
Portia,1550228,Cursando,GENERAL MEDICAL AND HEALTH SERVICES
Bri,1545848,Concluído,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES"
Lillyth,1547127,Interrompido,MICROBIOLOGY
Andru,1561864,Interrompido,NUTRITION SCIENCES
Siana,1538574,Cursando,THEOLOGY AND RELIGIOUS VOCATIONS
Kierstyn,1540367,Interrompido,ARCHITECTURAL ENGINEERING
Zhayd,1567014,Interrompido,ATMOSPHERIC SCIENCES AND METEOROLOGY
Mackensie,1552133,Interrompido,PRE-LAW AND LEGAL STUDIES
Naydelin,1539528,Interrompido,HEALTH AND MEDICAL PREPARATORY PROGRAMS
Jabes,1562144,Concluído,PHYSICAL AND HEALTH EDUCATION TEACHING
Timmy,1559634,Interrompido,COMPUTER PROGRAMMING AND DATA PROCESSING
Elleona,1551342,Concluído,COMPUTER PROGRAMMING AND DATA PROCESSING
Yennefer,1547560,Concluído,MISCELLANEOUS EDUCATION
Jawon,1560301,Interrompido,EARLY CHILDHOOD EDUCATION
Romell,1557750,Concluído,SOCIAL PSYCHOLOGY
Evansh,1564149,Concluído,INFORMATION SCIENCES
Hiero,1565758,Concluído,PHYSIOLOGY
Phenyx,1547330,Cursando,INTERDISCIPLINARY SOCIAL SCIENCES
Mekhai,1557189,Interrompido,COMMUNITY AND PUBLIC HEALTH
Rudraksh,1564812,Cursando,COMMUNITY AND PUBLIC HEALTH
Trystan,1555662,Interrompido,ELEMENTARY EDUCATION
Holden,1541088,Interrompido,NUCLEAR ENGINEERING
Romona,1546387,Concluído,OTHER FOREIGN LANGUAGES
Aethan,1562712,Cursando,MISCELLANEOUS SOCIAL SCIENCES
Sari,1541817,Cursando,INDUSTRIAL PRODUCTION TECHNOLOGIES
Nakai,1555503,Interrompido,STUDIO ARTS
Ahsai,1565135,Cursando,BUSINESS MANAGEMENT AND ADMINISTRATION
Jamell,1559147,Cursando,GEOLOGY AND EARTH SCIENCE
Khayri,1561513,Concluído,FILM VIDEO AND PHOTOGRAPHIC ARTS
Jissel,1546972,Interrompido,EDUCATIONAL PSYCHOLOGY
Cj,1556449,Concluído,PLANT SCIENCE AND AGRONOMY
Racelyn,1545563,Interrompido,OCEANOGRAPHY
Scottlyn,1538309,Concluído,MARKETING AND MARKETING RESEARCH
Brisa,1537666,Concluído,PHYSICS
Olaoluwa,1566470,Interrompido,PHILOSOPHY AND RELIGIOUS STUDIES
Landis,1558901,Concluído,APPLIED MATHEMATICS
Malina,1537358,Concluído,NUTRITION SCIENCES
Maxin,1566327,Concluído,COMPUTER ENGINEERING
Chrissa,1551141,Interrompido,GENERAL BUSINESS
Talya,1538799,Cursando,PHYSICAL FITNESS PARKS RECREATION AND LEISURE
Kaiven,1563209,Concluído,COMPOSITION AND RHETORIC
Nile,1540029,Concluído,APPLIED MATHEMATICS
Ammara,1545772,Interrompido,GENERAL EDUCATION
Yu,1561789,Concluído,ASTRONOMY AND ASTROPHYSICS
Zaleah,1540413,Interrompido,LINGUISTICS AND COMPARATIVE LANGUAGE AND LITERATURE
Rmani,1564795,Concluído,FILM VIDEO AND PHOTOGRAPHIC ARTS
Joyful,1546070,Concluído,ANTHROPOLOGY AND ARCHEOLOGY
Frederico,1563033,Interrompido,COMPOSITION AND RHETORIC
Yoshua,1557116,Cursando,PHYSICS
Lelani,1539177,Cursando,BIOLOGICAL ENGINEERING
Rylie,1557343,Concluído,AGRICULTURAL ECONOMICS
Chesnee,1546734,Concluído,COMPUTER AND INFORMATION SYSTEMS
Yolanda,1538543,Cursando,COGNITIVE SCIENCE AND BIOPSYCHOLOGY
Rami,1552493,Concluído,COMMERCIAL ART AND GRAPHIC DESIGN
Kerrigan,1539174,Interrompido,PUBLIC ADMINISTRATION
Nilaya,1545529,Concluído,ECONOMICS
Tavin,1557761,Concluído,MATHEMATICS
Betzalel,1559742,Cursando,ENVIRONMENTAL SCIENCE
Jarian,1564291,Interrompido,AGRICULTURAL ECONOMICS
Anilee,1549026,Cursando,ENGLISH LANGUAGE AND LITERATURE
Jaxxyn,1563153,Concluído,ASTRONOMY AND ASTROPHYSICS
Nazar,1556626,Interrompido,OCEANOGRAPHY
Torrian,1560510,Interrompido,AGRICULTURE PRODUCTION AND MANAGEMENT
Tennessee,1539401,Interrompido,FOOD SCIENCE
Renard,1564780,Interrompido,HISTORY
Baelyn,1551016,Cursando,MATHEMATICS TEACHER EDUCATION
Celeste,1535810,Concluído,MISCELLANEOUS PSYCHOLOGY
Susana,1537798,Interrompido,MECHANICAL ENGINEERING RELATED TECHNOLOGIES
Ladon,1563307,Interrompido,GENERAL SOCIAL SCIENCES
Kandace,1543691,Cursando,LANGUAGE AND DRAMA EDUCATION
Fuad,1564174,Interrompido,FILM VIDEO AND PHOTOGRAPHIC ARTS
Ilaya,1551558,Cursando,MULTI/INTERDISCIPLINARY STUDIES
Islay,1538641,Concluído,COUNSELING PSYCHOLOGY
Rheia,1541571,Concluído,AEROSPACE ENGINEERING
Lochlan,1553822,Concluído,SOIL SCIENCE
Yair,1554563,Concluído,GENERAL AGRICULTURE
Kameela,1544664,Cursando,FORESTRY
Eleya,1551329,Concluído,EDUCATIONAL PSYCHOLOGY
Gita,1548052,Cursando,SCIENCE AND COMPUTER TEACHER EDUCATION
Zamiya,1541200,Cursando,FILM VIDEO AND PHOTOGRAPHIC ARTS
Kaleya,1544661,Concluído,MECHANICAL ENGINEERING RELATED TECHNOLOGIES
Yona,1544380,Cursando,CHEMISTRY
Zakaria,1544958,Interrompido,ECOLOGY
Carmel,1543549,Interrompido,COGNITIVE SCIENCE AND BIOPSYCHOLOGY
Isha,1537239,Concluído,ASTRONOMY AND ASTROPHYSICS
Lupita,1538700,Interrompido,STATISTICS AND DECISION SCIENCE
Ameya,1538677,Concluído,MISCELLANEOUS PSYCHOLOGY
Yides,1539335,Concluído,GEOLOGY AND EARTH SCIENCE
Kacei,1549692,Concluído,GENETICS
Inaaya,1536907,Cursando,"ELECTRICAL, MECHANICAL, AND PRECISION TECHNOLOGIES AND PRODUCTION"
Gamaliel,1556397,Interrompido,MINING AND MINERAL ENGINEERING
Aviona,1542749,Concluído,GEOGRAPHY
Benno,1562816,Concluído,SOCIAL WORK
Arely,1536639,Cursando,FORESTRY
Quilla,1546352,Interrompido,OCEANOGRAPHY
Angelie,1539208,Interrompido,MASS MEDIA
Jaeleen,1545278,Interrompido,GENERAL EDUCATION
Finnegan,1553408,Concluído,FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES
Kaiyo,1566010,Cursando,SOCIAL WORK
Jayleah,1545300,Concluído,FAMILY AND CONSUMER SCIENCES
Achille,1561824,Concluído,ANTHROPOLOGY AND ARCHEOLOGY
Magno,1564573,Cursando,COURT REPORTING
Avona,1547793,Concluído,FINANCE
Maggie,1535773,Cursando,COMPUTER PROGRAMMING AND DATA PROCESSING
Rangel,1566558,Interrompido,JOURNALISM
Fiammetta,1546842,Concluído,AGRICULTURE PRODUCTION AND MANAGEMENT
Melodee,1540804,Cursando,ELEMENTARY EDUCATION
Ezmia,1549448,Concluído,MISCELLANEOUS FINE ARTS
Imanol,1563097,Cursando,COSMETOLOGY SERVICES AND CULINARY ARTS
Julia,1535602,Interrompido,MICROBIOLOGY
Jayah,1541492,Cursando,HEALTH AND MEDICAL ADMINISTRATIVE SERVICES
Raylah,1552505,Concluído,PUBLIC ADMINISTRATION
Jelissa,1546964,Cursando,PHYSICAL FITNESS PARKS RECREATION AND LEISURE
Magda,1544206,Interrompido,PUBLIC POLICY
Annalisa,1537664,Interrompido,ANIMAL SCIENCES
Danyelle,1543571,Cursando,BIOCHEMICAL SCIENCES
Shabsi,1566699,Concluído,MISCELLANEOUS SOCIAL SCIENCES
Amanita,1548987,Concluído,MISCELLANEOUS EDUCATION
Fern,1536987,Concluído,EDUCATIONAL ADMINISTRATION AND SUPERVISION
Jayko,1558430,Cursando,POLITICAL SCIENCE AND GOVERNMENT
Keilee,1544152,Concluído,ENGINEERING TECHNOLOGIES
Haily,1541939,Cursando,CHEMICAL ENGINEERING
Jeshurun,1560824,Interrompido,ELEMENTARY EDUCATION
Ayline,1543524,Concluído,MECHANICAL ENGINEERING RELATED TECHNOLOGIES
Florian,1556768,Interrompido,INTERCULTURAL AND INTERNATIONAL STUDIES
Myella,1548497,Concluído,FINE ARTS
Karliyah,1549737,Interrompido,BOTANY
Sistine,1552729,Interrompido,EARLY CHILDHOOD EDUCATION
Zeddicus,1563748,Interrompido,MISCELLANEOUS ENGINEERING
Brystol,1537861,Concluído,CRIMINOLOGY
Larkyn,1540232,Cursando,ENVIRONMENTAL SCIENCE
Sunset,1544344,Cursando,ELECTRICAL ENGINEERING TECHNOLOGY
Eloria,1551347,Cursando,BIOMEDICAL ENGINEERING
Audrinna,1550970,Cursando,MOLECULAR BIOLOGY
Zaylon,1557120,Cursando,ATMOSPHERIC SCIENCES AND METEOROLOGY
Mergen,1564623,Interrompido,COMMUNICATION DISORDERS SCIENCES AND SERVICES
Zane,1553270,Interrompido,ENGINEERING AND INDUSTRIAL MANAGEMENT
Spurgeon,1561047,Cursando,CRIMINAL JUSTICE AND FIRE PROTECTION
Thaine,1566801,Interrompido,THEOLOGY AND RELIGIOUS VOCATIONS
Kabella,1546995,Concluído,MISCELLANEOUS ENGINEERING TECHNOLOGIES
Renan,1559594,Concluído,MANAGEMENT INFORMATION SYSTEMS AND STATISTICS
Mohamadali,1564646,Concluído,STATISTICS AND DECISION SCIENCE
Tashawn,1559303,Cursando,FINE ARTS
Bryson,1547849,Cursando,ADVERTISING AND PUBLIC RELATIONS
Jadel,1565834,Interrompido,FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES
Kasen,1553506,Cursando,COMPUTER ENGINEERING
Greenleigh,1549499,Concluído,ECONOMICS
Darielys,1546766,Interrompido,MULTI-DISCIPLINARY OR GENERAL SCIENCE
Coleman,1554173,Interrompido,MATHEMATICS TEACHER EDUCATION
Zafir,1561793,Interrompido,LANGUAGE AND DRAMA EDUCATION
Knightlee,1566145,Cursando,MICROBIOLOGY
Anakyn,1563846,Cursando,COMMUNICATIONS
Karmyn,1537538,Cursando,AGRICULTURAL ECONOMICS
Dhrish,1564082,Interrompido,MECHANICAL ENGINEERING RELATED TECHNOLOGIES
Asanti,1546657,Interrompido,MISCELLANEOUS EDUCATION
Kaen,1565994,Cursando,SCIENCE AND COMPUTER TEACHER EDUCATION
Ramesh,1566555,Cursando,CIVIL ENGINEERING
Emanuel,1553542,Cursando,MATHEMATICS AND COMPUTER SCIENCE
Olajide,1566468,Concluído,INDUSTRIAL AND ORGANIZATIONAL PSYCHOLOGY
Mariella,1536743,Concluído,ARCHITECTURAL ENGINEERING
Jaevon,1564268,Cursando,APPLIED MATHEMATICS
Kova,1566160,Concluído,CRIMINAL JUSTICE AND FIRE PROTECTION
Kavan,1559177,Cursando,LIBRARY SCIENCE
Zoya,1536473,Interrompido,NUTRITION SCIENCES
Giannis,1554261,Concluído,NURSING
Neythan,1555632,Concluído,ACTUARIAL SCIENCE
Amram,1559351,Concluído,LIBERAL ARTS
Kolbi,1540623,Cursando,NURSING
Jaiana,1541283,Cursando,FILM VIDEO AND PHOTOGRAPHIC ARTS
Zlatan,1558772,Cursando,CLINICAL PSYCHOLOGY
Jayziel,1563163,Interrompido,MULTI/INTERDISCIPLINARY STUDIES
Vittoria,1539079,Concluído,GENETICS
Darold,1562914,Cursando,METALLURGICAL ENGINEERING
Kaisyn,1541105,Concluído,COMPUTER ADMINISTRATION MANAGEMENT AND SECURITY
Justin,1553211,Concluído,EDUCATIONAL ADMINISTRATION AND SUPERVISION
Marlow,1536933,Cursando,MEDICAL TECHNOLOGIES TECHNICIANS
Aranza,1536910,Cursando,CHEMISTRY
Danayla,1549299,Interrompido,FINANCE
Thisbe,1552819,Cursando,PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION
Jd,1558647,Interrompido,MISCELLANEOUS BIOLOGY
Graylin,1545990,Concluído,BIOMEDICAL ENGINEERING
Monnie,1552284,Concluído,MOLECULAR BIOLOGY
Eloi,1562989,Interrompido,HEALTH AND MEDICAL PREPARATORY PROGRAMS
Ashvika,1547768,Concluído,COMPUTER NETWORKING AND TELECOMMUNICATIONS
Dillon,1538686,Cursando,MISCELLANEOUS BIOLOGY
Matvey,1559210,Cursando,MATHEMATICS
Amillio,1563840,Concluído,MISCELLANEOUS ENGINEERING
Kazimierz,1563243,Cursando,MARKETING AND MARKETING RESEARCH
Jennifer,1535981,Cursando,PLANT SCIENCE AND AGRONOMY
Meelo,1558468,Interrompido,CHEMICAL ENGINEERING
Sway,1563624,Cursando,FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES
Latif,1559917,Cursando,NATURAL RESOURCES MANAGEMENT
Seana,1547429,Interrompido,PHYSIOLOGY
Hoda,1543636,Cursando,MECHANICAL ENGINEERING RELATED TECHNOLOGIES
Danelia,1549300,Interrompido,ASTRONOMY AND ASTROPHYSICS
Crusoe,1560707,Concluído,MANAGEMENT INFORMATION SYSTEMS AND STATISTICS
Alizey,1548976,Concluído,PHYSICAL AND HEALTH EDUCATION TEACHING
Deliah,1542799,Cursando,MECHANICAL ENGINEERING
Thierno,1557621,Interrompido,CRIMINOLOGY
Tymire,1563681,Concluído,PRE-LAW AND LEGAL STUDIES
Jovianna,1551746,Cursando,BIOMEDICAL ENGINEERING
Yashua,1563723,Interrompido,HUMANITIES
Zymere,1556309,Concluído,INTERNATIONAL BUSINESS
Abbygale,1550676,Cursando,MISCELLANEOUS FINE ARTS
Tlalli,1550499,Interrompido,MISCELLANEOUS AGRICULTURE
Solaris,1545632,Interrompido,EARLY CHILDHOOD EDUCATION
Tyonna,1543049,Cursando,COGNITIVE SCIENCE AND BIOPSYCHOLOGY
Keiontae,1566082,Interrompido,JOURNALISM
Dulcemaria,1542805,Concluído,ELEMENTARY EDUCATION
Briellah,1547840,Interrompido,MATHEMATICS TEACHER EDUCATION
Leor,1561542,Cursando,PUBLIC POLICY
Keilen,1563249,Concluído,COURT REPORTING
Keyonte,1562262,Interrompido,COURT REPORTING
Lilygrace,1544719,Cursando,CHEMICAL ENGINEERING
Elley,1543178,Concluído,ENVIRONMENTAL ENGINEERING
Hendrixx,1555141,Concluído,CHEMICAL ENGINEERING
Taylon,1556432,Interrompido,PSYCHOLOGY
Haki,1565732,Interrompido,INDUSTRIAL PRODUCTION TECHNOLOGIES
Alyda,1550812,Concluído,COMPUTER SCIENCE
Mithila,1550101,Cursando,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES"
Costner,1565450,Cursando,SCHOOL STUDENT COUNSELING
Daija,1543159,Concluído,FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES
Kalliope,1537400,Interrompido,GEOSCIENCES
Venezia,1543441,Interrompido,UNITED STATES HISTORY
Zvi,1567020,Cursando,BIOLOGY
Naelani,1540382,Cursando,HUMAN SERVICES AND COMMUNITY ORGANIZATION
Zavien,1555668,Cursando,SOCIOLOGY
Aylla,1541236,Concluído,TRANSPORTATION SCIENCES AND TECHNOLOGIES
Daliya,1547904,Concluído,SOCIAL PSYCHOLOGY
Gerry,1562089,Interrompido,MATHEMATICS
Comfort,1551157,Concluído,MATHEMATICS TEACHER EDUCATION
Oluwademilade,1561630,Cursando,COMMUNICATIONS
Tiberius,1554976,Cursando,MATERIALS SCIENCE
Caidyn,1558589,Interrompido,COSMETOLOGY SERVICES AND CULINARY ARTS
Juandedios,1565976,Cursando,COMMERCIAL ART AND GRAPHIC DESIGN
Alauna,1542413,Concluído,EDUCATIONAL ADMINISTRATION AND SUPERVISION
Amani,1555097,Concluído,MECHANICAL ENGINEERING
Taleya,1548740,Concluído,NAVAL ARCHITECTURE AND MARINE ENGINEERING
Kadyn,1542535,Cursando,MEDICAL TECHNOLOGIES TECHNICIANS
Sanchez,1563564,Interrompido,ENGINEERING TECHNOLOGIES
Fidencio,1564167,Concluído,PRE-LAW AND LEGAL STUDIES
Delainey,1538518,Concluído,COMPUTER ENGINEERING
Saaj,1566644,Interrompido,NEUROSCIENCE
Jaxn,1563152,Cursando,PHILOSOPHY AND RELIGIOUS STUDIES
Knoxton,1559532,Interrompido,GEOSCIENCES
Emir,1553721,Concluído,GEOGRAPHY
Sailor,1536634,Cursando,FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES
Karrington,1563224,Concluído,AGRICULTURE PRODUCTION AND MANAGEMENT
Indy,1536550,Concluído,ACCOUNTING
Vivica,1545674,Interrompido,SCIENCE AND COMPUTER TEACHER EDUCATION
Gitty,1537001,Cursando,EARLY CHILDHOOD EDUCATION
Rachelle,1539002,Cursando,COMPUTER SCIENCE
Teliyah,1550479,Cursando,"NUCLEAR, INDUSTRIAL RADIOLOGY, AND BIOLOGICAL TECHNOLOGIES"
Graysonn,1565717,Cursando,MATHEMATICS TEACHER EDUCATION
Estoria,1551395,Concluído,SCHOOL STUDENT COUNSELING
Providence,1550240,Cursando,INDUSTRIAL PRODUCTION TECHNOLOGIES
Brinlee,1537042,Cursando,OCEANOGRAPHY
Luai,1563336,Interrompido,MEDICAL ASSISTING SERVICES
Tynleigh,1550510,Concluído,BIOLOGICAL ENGINEERING
Daunte,1559777,Cursando,HUMAN SERVICES AND COMMUNITY ORGANIZATION
Adris,1565120,Cursando,AGRICULTURE PRODUCTION AND MANAGEMENT
Kaylan,1542894,Concluído,GENERAL MEDICAL AND HEALTH SERVICES
Althaea,1547684,Concluído,BUSINESS ECONOMICS
Paislie,1541794,Cursando,MARKETING AND MARKETING RESEARCH
Ymir,1565029,Cursando,OPERATIONS LOGISTICS AND E-COMMERCE
Jem,1551683,Concluído,EDUCATIONAL ADMINISTRATION AND SUPERVISION
Taysum,1564919,Concluído,COMPUTER NETWORKING AND TELECOMMUNICATIONS
Rolan,1556485,Interrompido,ENGINEERING AND INDUSTRIAL MANAGEMENT
Koa,1538337,Interrompido,BUSINESS ECONOMICS
Jiyansh,1561452,Cursando,COGNITIVE SCIENCE AND BIOPSYCHOLOGY
Zias,1563757,Concluído,COUNSELING PSYCHOLOGY
Dhrithi,1541910,Interrompido,SOIL SCIENCE
Alessandra,1535888,Concluído,JOURNALISM
Mariadelcarmen,1547190,Cursando,COMPUTER AND INFORMATION SYSTEMS
Machai,1560393,Interrompido,FORESTRY
Nyomii,1545541,Interrompido,ANIMAL SCIENCES
Evyn,1539506,Interrompido,ENGINEERING TECHNOLOGIES
Diosa,1546782,Interrompido,FINE ARTS
Dionicio,1561311,Cursando,OPERATIONS LOGISTICS AND E-COMMERCE
Nefertari,1544269,Concluído,PLANT SCIENCE AND AGRONOMY
Thorn,1564929,Interrompido,ELECTRICAL ENGINEERING TECHNOLOGY
Mavis,1536248,Concluído,MARKETING AND MARKETING RESEARCH
Zhiya,1553000,Cursando,GENERAL SOCIAL SCIENCES
Tavoris,1566782,Cursando,ENVIRONMENTAL ENGINEERING
Kross,1554123,Interrompido,HISTORY
Skyllar,1550413,Cursando,DRAMA AND THEATER ARTS
Icelynn,1538978,Interrompido,LINGUISTICS AND COMPARATIVE LANGUAGE AND LITERATURE
Leovonni,1564537,Concluído,PHARMACY PHARMACEUTICAL SCIENCES AND ADMINISTRATION
Kaisan,1560335,Cursando,ELEMENTARY EDUCATION
Kymarion,1564505,Cursando,PHYSICAL AND HEALTH EDUCATION TEACHING
Ivy,1557693,Interrompido,ACCOUNTING
Rosaliyah,1548625,Cursando,ENVIRONMENTAL ENGINEERING
Zay,1559005,Cursando,ART AND MUSIC EDUCATION
Afaf,1550728,Concluído,BUSINESS MANAGEMENT AND ADMINISTRATION
Remilee,1548608,Interrompido,VISUAL AND PERFORMING ARTS
Taleiah,1550462,Concluído,PHYSICS
Jaali,1564256,Cursando,COMMUNICATION TECHNOLOGIES
Jehu,1557553,Concluído,ZOOLOGY
Demon,1565524,Cursando,COMMUNITY AND PUBLIC HEALTH
Nikkolas,1566431,Interrompido,PHYSICAL AND HEALTH EDUCATION TEACHING
Decklyn,1545901,Cursando,PHYSICAL SCIENCES
Ailia,1548945,Interrompido,MATHEMATICS
Stevon,1561050,Cursando,HOSPITALITY MANAGEMENT
Eden,1553533,Interrompido,CRIMINOLOGY
Zebediah,1560065,Concluído,AGRICULTURE PRODUCTION AND MANAGEMENT
Afton,1538142,Interrompido,INTERNATIONAL RELATIONS
Chinedu,1561271,Interrompido,TEACHER EDUCATION: MULTIPLE LEVELS
Aadriti,1546542,Cursando,ARCHITECTURAL ENGINEERING
Oluwatobiloba,1563466,Cursando,ENVIRONMENTAL SCIENCE
Keimora,1549772,Interrompido,GENERAL ENGINEERING
Alaana,1550774,Concluído,MISCELLANEOUS ENGINEERING
Kyndel,1546150,Interrompido,COMMUNICATIONS
Aseneth,1544463,Concluído,COUNSELING PSYCHOLOGY
Nariyah,1537626,Concluído,ANIMAL SCIENCES
Pele,1566510,Cursando,HUMAN SERVICES AND COMMUNITY ORGANIZATION
Haylo,1543210,Cursando,FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES
Cayleigh,1538294,Concluído,BOTANY
Elihana,1549368,Cursando,NATURAL RESOURCES MANAGEMENT
Kamaya,1537943,Concluído,COMPUTER SCIENCE
Zion,1536958,Interrompido,FAMILY AND CONSUMER SCIENCES
Oday,1558939,Cursando,INDUSTRIAL AND ORGANIZATIONAL PSYCHOLOGY
Hermilo,1560783,Interrompido,MISCELLANEOUS SOCIAL SCIENCES
Derron,1565533,Interrompido,BIOLOGY
Zakye,1561114,Cursando,ATMOSPHERIC SCIENCES AND METEOROLOGY
Saladin,1566662,Cursando,INFORMATION SCIENCES
Nardos,1546283,Concluído,THEOLOGY AND RELIGIOUS VOCATIONS
Asir,1556380,Concluído,COMMERCIAL ART AND GRAPHIC DESIGN
Aonani,1550906,Concluído,MECHANICAL ENGINEERING
Willian,1558538,Cursando,LIBRARY SCIENCE
Hamzah,1555551,Concluído,ELECTRICAL ENGINEERING
Onika,1550202,Concluído,ANTHROPOLOGY AND ARCHEOLOGY
Leia,1535787,Cursando,LIBRARY SCIENCE
Symeon,1564900,Concluído,PUBLIC POLICY
Kaya,1536499,Interrompido,COMPUTER ADMINISTRATION MANAGEMENT AND SECURITY
Malayna,1539680,Cursando,MEDICAL ASSISTING SERVICES
Caeden,1555938,Cursando,NUTRITION SCIENCES
Olena,1540522,Cursando,ENGINEERING AND INDUSTRIAL MANAGEMENT
Yosselyn,1547563,Concluído,CHEMISTRY
Stefano,1555698,Cursando,PHYSICS
Darby,1557521,Concluído,COMMUNITY AND PUBLIC HEALTH
Trentin,1562580,Interrompido,PHARMACOLOGY
Mattias,1554143,Interrompido,FOOD SCIENCE
Kellie,1540364,Cursando,GEOLOGY AND EARTH SCIENCE
Hazle,1551522,Interrompido,FRENCH GERMAN LATIN AND OTHER COMMON FOREIGN LANGUAGE STUDIES
Kai,1536258,Concluído,COMMUNICATIONS
Ikram,1565784,Concluído,GEOGRAPHY
Ledgend,1562309,Cursando,MATHEMATICS
Elliahna,1549378,Interrompido,OTHER FOREIGN LANGUAGES
Johandry,1564349,Concluído,GEOLOGICAL AND GEOPHYSICAL ENGINEERING
Abigailrose,1548884,Cursando,AEROSPACE ENGINEERING
Aveline,1538054,Cursando,COSMETOLOGY SERVICES AND CULINARY ARTS
Gershon,1556685,Interrompido,MICROBIOLOGY
Argenis,1558574,Cursando,NATURAL RESOURCES MANAGEMENT
Aviv,1543520,Cursando,PHYSICS
Inna,1543642,Concluído,MISCELLANEOUS ENGINEERING TECHNOLOGIES
Alaynna,1539631,Interrompido,CIVIL ENGINEERING
Symiah,1548734,Cursando,MISCELLANEOUS FINE ARTS
Decari,1558161,Concluído,MARKETING AND MARKETING RESEARCH
Ariston,1557793,Concluído,MILITARY TECHNOLOGIES
